Accident_ID,Date,Time,State,City,Latitude,Longitude,Vehicle_Type,Number_of_Vehicles_Involved,Weather_Condition,Road_Type,Road_Surface_Condition,Light_Condition,Speed_Limit,Driver_Age,Driver_Gender,Severity,Fatalities,Serious_Injuries,Minor_Injuries,Total_Casualties
ACC02954,2023-10-06,14:03:01,Punjab,Punjab City 4,29.757587,74.286662,Bus,1,Foggy,Rural Road,Muddy,Dawn/Dusk,80,22,Female,Fatal,1,1,0,2
ACC02955,2024-05-22,05:48:57,Uttar Pradesh,Uttar Pradesh City 3,26.968569,79.998993,Pedestrian,1,Clear,Bridge/Flyover,Under Construction,Dark - Unlit,30,41,Male,Minor,0,0,3,3
ACC02956,2023-09-21,14:48:39,Kerala,Kerala City 2,11.521486,75.330305,Truck,3,Clear,Highway,Icy,Dark - Lit,80,42,Female,Minor,0,0,3,3
ACC02957,2023-11-01,13:56:50,Madhya Pradesh,Madhya Pradesh City 3,22.432473,77.429392,Pedestrian,3,Clear,Highway,Wet,Daylight,60,33,Male,Minor,0,0,3,3
ACC02958,2024-07-05,15:12:53,Telangana,Telangana City 4,18.24576,79.703477,Car,3,Stormy,Bridge/Flyover,Wet,Dark - Unlit,100,46,Male,Minor,0,0,3,3
ACC02959,2024-06-21,21:16:26,Bihar,Bihar City 2,25.384631,85.340295,Truck,3,Rainy,Rural Road,Wet,Daylight,40,74,Male,Serious,0,3,1,4
ACC02960,2023-09-09,15:54:49,Haryana,Haryana City 3,28.63027,75.009564,Two-Wheeler,3,Clear,City Road,Wet,Dark - Lit,50,28,Female,Fatal,1,1,0,2
ACC02961,2024-08-03,20:01:43,Haryana,Haryana City 1,27.632201,75.350861,Truck,1,Rainy,Rural Road,Icy,Dawn/Dusk,40,46,Female,Fatal,3,0,0,3
ACC02962,2022-08-27,18:55:24,Delhi,Delhi City 1,27.386153,77.027928,Bus,2,Clear,Highway,Wet,Dark - Lit,100,46,Male,Minor,0,0,3,3
ACC02963,2022-07-11,10:39:12,West Bengal,West Bengal City 5,22.849072,88.674922,Bicycle,2,Foggy,City Road,Wet,Dark - Lit,60,31,Male,Fatal,3,2,1,6
ACC02964,2022-04-25,20:39:28,Telangana,Telangana City 3,17.834375,79.297847,Truck,4,Hazy,Highway,Icy,Dawn/Dusk,60,56,Female,Minor,0,0,1,1
ACC02965,2022-01-25,14:23:49,Karnataka,Karnataka City 4,15.806743,75.851345,Bicycle,2,Clear,City Road,Wet,Dawn/Dusk,40,36,Male,Serious,0,1,1,2
ACC02966,2022-08-20,02:27:09,Uttar Pradesh,Uttar Pradesh City 2,28.098002,79.70463,Two-Wheeler,4,Clear,Highway,Muddy,Dark - Unlit,80,61,Female,Minor,0,0,2,2
ACC02967,2022-09-17,14:06:56,Haryana,Haryana City 3,29.27766,76.031193,Pedestrian,4,Foggy,Bridge/Flyover,Wet,Dark - Lit,40,69,Female,Serious,0,3,0,3
ACC02968,2024-07-13,20:58:51,Rajasthan,Rajasthan City 1,26.796595,73.960551,Pedestrian,2,Clear,Bridge/Flyover,Wet,Dawn/Dusk,60,21,Male,Serious,0,2,2,4
ACC02969,2023-02-28,13:52:43,Maharashtra,Maharashtra City 3,21.012139,76.357459,Bicycle,4,Clear,Rural Road,Muddy,Dark - Unlit,60,65,Male,Fatal,3,1,1,5
ACC02970,2022-02-19,20:28:20,Gujarat,Gujarat City 4,23.69524,71.785183,Truck,4,Cloudy,Bridge/Flyover,Dry,Daylight,40,31,Male,Minor,0,0,1,1
ACC02971,2023-06-20,22:37:58,Gujarat,Gujarat City 1,21.901333,69.859544,Auto-Rickshaw,1,Clear,City Road,Under Construction,Daylight,100,70,Male,Fatal,2,0,0,2
ACC02972,2022-06-08,03:56:32,Andhra Pradesh,Andhra Pradesh City 3,17.213593,78.689429,Truck,3,Rainy,Expressway,Dry,Dawn/Dusk,50,20,Male,Minor,0,0,3,3
ACC02973,2022-04-10,07:53:28,Madhya Pradesh,Madhya Pradesh City 5,22.58728,77.493139,Auto-Rickshaw,4,Hazy,Highway,Under Construction,Dark - Unlit,100,65,Male,Minor,0,0,3,3
ACC02974,2022-05-06,10:15:42,Maharashtra,Maharashtra City 3,21.21525,77.16149,Car,1,Clear,Highway,Under Construction,Dawn/Dusk,60,54,Female,Minor,0,0,1,1
ACC02975,2022-06-05,07:46:33,Haryana,Haryana City 3,27.608554,74.819332,Car,3,Foggy,Bridge/Flyover,Dry,Dark - Unlit,80,53,Male,Minor,0,0,3,3
ACC02976,2024-09-04,11:17:50,West Bengal,West Bengal City 3,23.358284,86.695519,Truck,4,Cloudy,Bridge/Flyover,Dry,Dark - Lit,30,40,Male,Minor,0,0,2,2
ACC02977,2022-07-31,14:41:03,Madhya Pradesh,Madhya Pradesh City 3,24.026914,77.572651,Bus,2,Rainy,Rural Road,Icy,Daylight,60,35,Female,Minor,0,0,1,1
ACC02978,2023-06-22,01:18:50,Tamil Nadu,Tamil Nadu City 5,10.901738,79.905422,Two-Wheeler,2,Cloudy,City Road,Icy,Daylight,60,57,Male,Minor,0,0,3,3
ACC02979,2024-09-17,03:44:38,Rajasthan,Rajasthan City 1,25.522572,75.659755,Two-Wheeler,3,Clear,Rural Road,Muddy,Dawn/Dusk,60,42,Female,Fatal,2,0,0,2
ACC02980,2022-08-20,03:06:05,Punjab,Punjab City 5,31.052076,76.011038,Bus,4,Cloudy,Expressway,Icy,Dark - Unlit,80,52,Male,Minor,0,0,1,1
ACC02981,2023-02-12,05:49:09,Rajasthan,Rajasthan City 1,26.827439,73.165881,Bus,1,Cloudy,Highway,Under Construction,Daylight,50,61,Male,Minor,0,0,1,1
ACC02982,2024-02-07,06:54:10,Delhi,Delhi City 3,28.224654,76.527923,Bicycle,4,Cloudy,Bridge/Flyover,Dry,Dark - Unlit,60,30,Female,Fatal,2,1,0,3
ACC02983,2024-06-19,05:27:34,Madhya Pradesh,Madhya Pradesh City 3,23.089733,79.290761,Car,4,Rainy,Rural Road,Wet,Dark - Lit,80,36,Male,Minor,0,0,1,1
ACC02984,2023-08-02,05:47:49,Rajasthan,Rajasthan City 4,28.243503,73.6358,Bicycle,2,Clear,City Road,Dry,Dawn/Dusk,100,73,Female,Minor,0,0,1,1
ACC02985,2023-11-18,20:22:22,Maharashtra,Maharashtra City 1,18.289366,75.157356,Bicycle,4,Clear,Rural Road,Muddy,Dark - Unlit,60,38,Female,Minor,0,0,1,1
ACC02986,2024-09-20,22:01:06,Haryana,Haryana City 2,29.909707,76.636549,Two-Wheeler,1,Hazy,City Road,Dry,Dark - Lit,80,30,Female,Serious,0,2,2,4
ACC02987,2023-02-23,05:44:15,Andhra Pradesh,Andhra Pradesh City 4,17.184219,78.77616,Car,4,Rainy,Expressway,Icy,Dawn/Dusk,80,23,Male,Serious,0,3,0,3
ACC02988,2023-06-07,11:31:44,Tamil Nadu,Rajasthan City 3,11.610564,78.14979,Pedestrian,2,Clear,Highway,Icy,Dark - Unlit,40,46,Female,Serious,0,1,2,3
ACC02989,2023-09-07,15:31:38,Tamil Nadu,Tamil Nadu City 2,12.595066,78.957717,Two-Wheeler,1,Clear,Bridge/Flyover,Icy,Dark - Lit,30,20,Female,Minor,0,0,1,1
ACC02990,2022-09-14,00:17:25,Kerala,Kerala City 4,10.453999,76.781817,Pedestrian,1,Foggy,City Road,Muddy,Dark - Lit,60,64,Female,Serious,0,3,0,3
ACC02991,2024-08-18,16:35:53,Andhra Pradesh,Andhra Pradesh City 1,16.716188,80.51344,Two-Wheeler,4,Hazy,Bridge/Flyover,Under Construction,Dark - Lit,50,53,Male,Serious,0,2,0,2
ACC02992,2024-09-11,23:45:20,Madhya Pradesh,Madhya Pradesh City 4,24.440595,79.618109,Car,1,Clear,Highway,Muddy,Daylight,30,46,Female,Minor,0,0,3,3
ACC02993,2022-06-19,05:19:52,Tamil Nadu,Tamil Nadu City 1,11.988391,78.007967,Pedestrian,2,Foggy,City Road,Under Construction,Dark - Lit,40,35,Female,Serious,0,3,0,3
ACC02994,2023-08-18,17:47:55,Karnataka,Karnataka City 1,14.798449,76.050753,Truck,2,Clear,Expressway,Icy,Dawn/Dusk,30,38,Female,Serious,0,1,2,3
ACC02995,2022-09-04,21:06:12,Punjab,Punjab City 4,31.664002,76.335163,Two-Wheeler,1,Clear,Expressway,Under Construction,Dawn/Dusk,50,44,Female,Serious,0,1,2,3
ACC02996,2024-04-04,16:34:31,Rajasthan,Rajasthan City 3,26.613309,73.16109,Two-Wheeler,4,Clear,Bridge/Flyover,Muddy,Dawn/Dusk,80,65,Male,Minor,0,0,2,2
ACC02997,2023-02-03,10:28:12,Bihar,Bihar City 3,25.67006,84.601874,Two-Wheeler,1,Clear,Highway,Muddy,Dark - Unlit,40,18,Male,Serious,0,2,2,4
ACC02998,2023-07-31,05:02:21,Kerala,Kerala City 4,10.677132,75.332793,Bicycle,1,Clear,Rural Road,Wet,Dawn/Dusk,80,50,Male,Fatal,2,2,1,5
ACC02999,2023-01-09,04:37:50,Haryana,Haryana City 1,28.564099,74.783471,Auto-Rickshaw,3,Clear,Highway,Under Construction,Dark - Lit,80,26,Male,Serious,0,2,2,4
ACC03000,2024-07-28,00:46:25,Gujarat,Gujarat City 3,22.150211,72.18316,Bus,2,Cloudy,City Road,Icy,Daylight,30,43,Female,Fatal,3,0,0,3
ACC03001,2024-10-06,23:19:16,Punjab,Punjab City 1,31.808214,75.519735,Two-Wheeler,1,Clear,Rural Road,Dry,Daylight,30,42,Male,Minor,0,0,1,1
ACC03002,2024-03-23,05:30:43,Rajasthan,Rajasthan City 1,27.165617,75.0835,Two-Wheeler,4,Clear,Bridge/Flyover,Dry,Dark - Lit,60,51,Female,Minor,0,0,1,1
ACC03003,2023-03-04,09:31:35,Haryana,Haryana City 4,28.026111,75.83315,Truck,1,Cloudy,Bridge/Flyover,Icy,Dark - Lit,40,20,Female,Minor,0,0,2,2
ACC03004,2023-08-15,18:28:52,Madhya Pradesh,Madhya Pradesh City 2,23.544791,77.893096,Truck,2,Foggy,Expressway,Dry,Dark - Lit,30,27,Female,Serious,0,3,0,3
ACC03005,2024-04-05,17:11:05,Punjab,Rajasthan City 3,29.91309,75.26671,Pedestrian,2,Clear,Rural Road,Icy,Dark - Lit,100,46,Female,Minor,0,0,2,2
ACC03006,2024-03-04,10:19:36,Kerala,Kerala City 2,11.081391,75.437755,Pedestrian,2,Stormy,City Road,Dry,Dark - Lit,30,38,Female,Minor,0,0,3,3
ACC03007,2022-10-12,23:56:06,Rajasthan,Rajasthan City 4,27.050577,75.431198,Truck,2,Clear,City Road,Muddy,Dark - Lit,50,24,Female,Minor,0,0,3,3
ACC03008,2023-11-14,09:36:25,Haryana,Haryana City 5,29.214597,77.0256,Car,4,Clear,Expressway,Wet,Dark - Unlit,30,23,Male,Minor,0,0,3,3
ACC03009,2022-03-12,23:57:02,Uttar Pradesh,Uttar Pradesh City 1,27.31373,80.962213,Auto-Rickshaw,2,Rainy,Expressway,Dry,Daylight,50,21,Female,Minor,0,0,3,3
ACC03010,2022-02-05,11:38:14,Tamil Nadu,Tamil Nadu City 5,10.974393,78.13381,Two-Wheeler,2,Clear,Bridge/Flyover,Under Construction,Dark - Unlit,40,61,Male,Minor,0,0,3,3
ACC03011,2024-10-11,04:10:13,Rajasthan,Rajasthan City 2,27.795846,73.688209,Bicycle,1,Clear,Highway,Wet,Dark - Lit,50,54,Female,Serious,0,2,0,2
ACC03012,2023-03-21,13:53:09,Punjab,Punjab City 2,30.367108,74.610907,Pedestrian,3,Cloudy,Highway,Dry,Daylight,30,49,Male,Minor,0,0,1,1
ACC03013,2022-04-18,19:09:46,Haryana,Haryana City 5,29.533542,75.69556,Auto-Rickshaw,3,Clear,City Road,Dry,Dawn/Dusk,80,73,Male,Minor,0,0,1,1
ACC03014,2022-01-08,11:16:35,Haryana,Haryana City 5,30.439955,76.89427,Two-Wheeler,3,Clear,City Road,Muddy,Dark - Lit,50,19,Female,Minor,0,0,1,1
ACC03015,2022-05-13,12:12:02,Madhya Pradesh,Madhya Pradesh City 5,23.576929,79.593508,Pedestrian,1,Cloudy,City Road,Muddy,Daylight,80,44,Male,Minor,0,0,1,1
ACC03016,2022-04-12,09:33:27,Telangana,Telangana City 2,18.863269,79.855746,Bicycle,4,Foggy,Expressway,Icy,Dawn/Dusk,30,50,Male,Minor,0,0,1,1
ACC03017,2024-05-05,14:20:30,Uttar Pradesh,Uttar Pradesh City 5,25.527818,80.462517,Bicycle,2,Clear,Highway,Muddy,Daylight,40,23,Male,Minor,0,0,2,2
ACC03018,2024-05-28,18:55:46,Tamil Nadu,Tamil Nadu City 3,9.931188,78.16902,Pedestrian,1,Clear,Bridge/Flyover,Under Construction,Dawn/Dusk,100,54,Female,Serious,0,1,2,3
ACC03019,2024-07-26,00:08:10,Haryana,Haryana City 3,27.875565,75.558513,Bicycle,1,Clear,City Road,Dry,Daylight,30,28,Female,Minor,0,0,1,1
ACC03020,2023-03-11,08:54:08,Maharashtra,Maharashtra City 5,18.710491,74.386726,Bus,1,Foggy,Expressway,Wet,Dawn/Dusk,80,59,Female,Minor,0,0,2,2
ACC03021,2022-10-13,03:26:47,Madhya Pradesh,Madhya Pradesh City 5,22.387495,79.953917,Two-Wheeler,3,Rainy,Rural Road,Wet,Dawn/Dusk,80,32,Male,Minor,0,0,1,1
ACC03022,2024-08-29,14:51:42,Telangana,Telangana City 3,16.785189,78.174049,Bicycle,2,Foggy,Highway,Dry,Dawn/Dusk,60,70,Female,Minor,0,0,3,3
ACC03023,2024-09-07,03:34:43,Madhya Pradesh,Madhya Pradesh City 4,23.043557,77.199488,Bus,1,Rainy,Expressway,Wet,Dark - Lit,60,71,Male,Minor,0,0,2,2
ACC03024,2024-06-04,19:50:01,Madhya Pradesh,Madhya Pradesh City 3,23.079731,79.248521,Two-Wheeler,4,Clear,Highway,Icy,Dark - Lit,60,46,Female,Minor,0,0,1,1
ACC03025,2022-12-19,21:33:30,Uttar Pradesh,Uttar Pradesh City 2,26.40952,81.930931,Bus,2,Clear,Expressway,Icy,Dawn/Dusk,80,45,Male,Minor,0,0,3,3
ACC03026,2023-02-03,16:17:40,Kerala,Kerala City 4,9.516137,74.921936,Two-Wheeler,3,Clear,Expressway,Under Construction,Dark - Lit,40,60,Male,Serious,0,1,2,3
ACC03027,2024-08-07,10:36:38,Punjab,Punjab City 5,31.118774,76.741492,Car,4,Cloudy,Rural Road,Muddy,Daylight,40,49,Female,Minor,0,0,3,3
ACC03028,2023-12-01,22:39:50,West Bengal,West Bengal City 4,21.576219,86.872349,Bus,4,Hazy,City Road,Icy,Dark - Unlit,80,34,Female,Serious,0,1,1,2
ACC03029,2024-02-18,10:47:27,Maharashtra,Maharashtra City 5,20.963215,76.938413,Pedestrian,1,Clear,City Road,Muddy,Dark - Unlit,100,45,Male,Serious,0,1,2,3
ACC03030,2023-10-12,01:04:03,Andhra Pradesh,Andhra Pradesh City 1,16.794789,78.731071,Bicycle,4,Cloudy,Rural Road,Dry,Dawn/Dusk,30,67,Female,Serious,0,1,1,2
ACC03031,2023-11-07,17:34:47,Madhya Pradesh,Madhya Pradesh City 5,21.724266,78.554221,Car,2,Cloudy,Bridge/Flyover,Dry,Dark - Lit,80,39,Female,Minor,0,0,3,3
ACC03032,2024-03-22,12:46:35,Bihar,Bihar City 1,25.621205,86.556612,Auto-Rickshaw,4,Clear,Bridge/Flyover,Icy,Daylight,100,52,Male,Serious,0,1,1,2
ACC03033,2023-09-24,19:08:09,Rajasthan,Rajasthan City 1,26.096696,74.069879,Two-Wheeler,2,Clear,Rural Road,Dry,Daylight,100,21,Male,Minor,0,0,1,1
ACC03034,2023-06-21,09:49:19,Punjab,Punjab City 2,29.888409,76.690754,Auto-Rickshaw,4,Foggy,Expressway,Muddy,Dawn/Dusk,50,28,Female,Serious,0,2,1,3
ACC03035,2022-04-12,22:48:31,Karnataka,Karnataka City 1,14.204465,76.627207,Pedestrian,4,Hazy,City Road,Muddy,Dark - Lit,30,36,Male,Minor,0,0,2,2
ACC03036,2022-07-28,05:27:31,Gujarat,Gujarat City 1,23.520986,72.598979,Two-Wheeler,1,Clear,Bridge/Flyover,Icy,Daylight,60,26,Female,Minor,0,0,3,3
ACC03037,2022-12-17,20:48:43,Bihar,Bihar City 1,24.908801,85.110026,Bus,2,Clear,Bridge/Flyover,Under Construction,Dark - Lit,40,74,Male,Serious,0,3,0,3
ACC03038,2023-04-11,06:52:56,Rajasthan,Rajasthan City 5,26.925848,74.124543,Car,3,Hazy,Highway,Muddy,Daylight,60,38,Male,Serious,0,3,1,4
ACC03039,2022-03-27,00:29:47,Bihar,Bihar City 4,26.031282,84.709928,Bicycle,1,Cloudy,City Road,Dry,Dark - Lit,50,63,Male,Serious,0,2,1,3
ACC03040,2024-02-28,23:42:35,Telangana,Telangana City 4,18.135041,79.460897,Car,2,Rainy,Rural Road,Muddy,Dawn/Dusk,50,22,Male,Serious,0,1,1,2
ACC03041,2024-08-19,23:07:18,Delhi,Delhi City 1,27.590972,77.643531,Bicycle,3,Cloudy,Rural Road,Icy,Daylight,100,56,Female,Fatal,2,1,1,4
ACC03042,2023-09-17,14:14:12,Kerala,Kerala City 5,10.994648,76.388511,Truck,1,Foggy,Expressway,Icy,Dark - Unlit,30,53,Female,Fatal,3,0,0,3
ACC03043,2024-10-06,07:34:59,Gujarat,Gujarat City 3,23.161529,71.155758,Truck,4,Cloudy,Rural Road,Wet,Dark - Unlit,50,28,Male,Minor,0,0,1,1
ACC03044,2023-07-29,13:51:54,Kerala,Kerala City 4,10.047781,75.798708,Auto-Rickshaw,1,Cloudy,Bridge/Flyover,Icy,Dark - Unlit,80,71,Male,Fatal,1,1,1,3
ACC03045,2023-07-03,18:26:51,Karnataka,Karnataka City 3,14.760232,76.917361,Auto-Rickshaw,3,Cloudy,City Road,Under Construction,Dawn/Dusk,100,50,Male,Minor,0,0,1,1
ACC03046,2024-05-02,18:00:18,Karnataka,Karnataka City 4,13.9438,77.149425,Bus,1,Rainy,Rural Road,Muddy,Dark - Unlit,40,52,Male,Minor,0,0,2,2
ACC03047,2022-03-02,16:46:27,West Bengal,West Bengal City 3,23.944803,89.318989,Auto-Rickshaw,4,Foggy,Expressway,Dry,Dark - Unlit,40,72,Male,Fatal,3,1,1,5
ACC03048,2024-04-16,22:12:44,Madhya Pradesh,Madhya Pradesh City 2,22.285653,79.975239,Bicycle,2,Clear,Rural Road,Under Construction,Dark - Lit,100,25,Female,Fatal,2,0,1,3
ACC03049,2023-11-22,19:29:58,Maharashtra,Maharashtra City 3,20.895887,76.76621,Two-Wheeler,3,Clear,Rural Road,Under Construction,Daylight,50,39,Male,Minor,0,0,2,2
ACC03050,2022-12-25,19:22:11,Delhi,Delhi City 4,28.870003,76.39649,Bus,1,Foggy,City Road,Dry,Daylight,60,41,Male,Minor,0,0,1,1
ACC03051,2023-07-29,06:16:12,Andhra Pradesh,Andhra Pradesh City 5,15.531201,78.656525,Pedestrian,3,Cloudy,City Road,Muddy,Daylight,100,21,Female,Fatal,3,2,1,6
ACC03052,2024-07-04,08:16:29,Andhra Pradesh,Andhra Pradesh City 4,15.984188,80.84083,Car,2,Clear,Bridge/Flyover,Under Construction,Dark - Unlit,100,62,Female,Serious,0,2,2,4
ACC03053,2022-01-10,08:47:58,Madhya Pradesh,Rajasthan City 3,22.976173,78.921952,Two-Wheeler,1,Clear,Expressway,Icy,Dark - Unlit,80,46,Female,Minor,0,0,1,1
ACC03054,2022-08-14,12:54:05,Maharashtra,Rajasthan City 3,19.136411,76.13471,Bicycle,4,Clear,Highway,Icy,Dark - Unlit,30,46,Male,Serious,0,3,1,4
ACC03055,2022-07-12,11:20:48,Karnataka,Karnataka City 3,14.883988,74.391292,Car,1,Clear,Highway,Wet,Dawn/Dusk,80,61,Female,Minor,0,0,3,3
ACC03056,2023-04-22,08:08:53,Bihar,Bihar City 4,25.980995,86.023772,Auto-Rickshaw,4,Clear,Rural Road,Wet,Daylight,100,61,Male,Minor,0,0,1,1
ACC03057,2022-08-17,05:10:43,Karnataka,Karnataka City 3,14.822237,75.850406,Auto-Rickshaw,2,Foggy,Highway,Under Construction,Dark - Lit,60,34,Female,Serious,0,1,2,3
ACC03058,2023-01-14,16:46:27,Haryana,Haryana City 3,28.92475,74.61701,Car,3,Stormy,Bridge/Flyover,Icy,Dawn/Dusk,40,29,Female,Minor,0,0,1,1
ACC03059,2022-08-16,01:51:39,Madhya Pradesh,Madhya Pradesh City 3,23.481128,77.99042,Bus,1,Cloudy,City Road,Muddy,Dark - Lit,80,70,Female,Serious,0,3,1,4
ACC03060,2023-12-15,10:39:05,Gujarat,Gujarat City 1,21.891351,70.349941,Truck,3,Foggy,Expressway,Dry,Daylight,80,65,Male,Serious,0,3,2,5
ACC03061,2023-10-26,03:24:50,Tamil Nadu,Tamil Nadu City 4,11.087909,77.645926,Bicycle,1,Clear,Rural Road,Under Construction,Dark - Unlit,50,25,Male,Minor,0,0,3,3
ACC03062,2024-07-18,01:08:16,Andhra Pradesh,Andhra Pradesh City 4,16.589397,80.985135,Car,1,Clear,Expressway,Wet,Daylight,60,47,Female,Minor,0,0,2,2
ACC03063,2023-02-14,09:00:33,West Bengal,West Bengal City 3,23.142449,88.242245,Bus,2,Rainy,Highway,Wet,Daylight,100,48,Female,Serious,0,2,2,4
ACC03064,2024-09-01,13:38:13,Rajasthan,Rajasthan City 2,25.718019,73.871222,Pedestrian,2,Cloudy,Expressway,Under Construction,Daylight,40,29,Female,Serious,0,2,0,2
ACC03065,2022-02-28,18:42:11,Delhi,Delhi City 5,27.871347,78.045616,Two-Wheeler,3,Clear,Bridge/Flyover,Icy,Dawn/Dusk,40,71,Male,Minor,0,0,3,3
ACC03066,2022-05-02,15:26:00,Punjab,Punjab City 2,30.181173,75.141088,Two-Wheeler,3,Cloudy,Bridge/Flyover,Icy,Dark - Lit,30,62,Male,Serious,0,3,0,3
ACC03067,2023-11-20,02:41:07,Rajasthan,Rajasthan City 4,28.403373,73.294785,Two-Wheeler,2,Rainy,Rural Road,Under Construction,Daylight,100,19,Female,Minor,0,0,3,3
ACC03068,2022-10-20,04:33:09,Andhra Pradesh,Andhra Pradesh City 4,16.226509,79.223945,Bus,2,Hazy,City Road,Dry,Dark - Lit,40,52,Female,Minor,0,0,3,3
ACC03069,2023-04-15,19:20:01,Andhra Pradesh,Andhra Pradesh City 5,17.077677,79.152224,Auto-Rickshaw,3,Cloudy,Highway,Under Construction,Dark - Unlit,30,34,Female,Serious,0,2,0,2
ACC03070,2022-11-08,02:04:55,Uttar Pradesh,Uttar Pradesh City 3,27.638294,80.769186,Auto-Rickshaw,3,Cloudy,City Road,Icy,Dark - Unlit,50,38,Male,Serious,0,3,0,3
ACC03071,2022-10-24,20:07:59,Uttar Pradesh,Uttar Pradesh City 2,27.204152,79.724655,Two-Wheeler,1,Cloudy,City Road,Under Construction,Dark - Lit,60,70,Female,Minor,0,0,3,3
ACC03072,2024-01-30,16:04:36,Rajasthan,Rajasthan City 4,26.923197,73.790945,Car,4,Clear,Bridge/Flyover,Muddy,Daylight,30,52,Female,Serious,0,1,2,3
ACC03073,2023-08-23,21:29:54,Maharashtra,Maharashtra City 3,19.643005,75.403447,Bicycle,1,Clear,Rural Road,Wet,Daylight,80,24,Male,Serious,0,1,1,2
ACC03074,2023-09-05,09:03:21,Rajasthan,Rajasthan City 5,27.756827,74.059049,Truck,2,Clear,City Road,Dry,Daylight,100,70,Male,Minor,0,0,2,2
ACC03075,2024-09-17,17:36:32,Tamil Nadu,Tamil Nadu City 1,10.786689,78.189691,Truck,1,Cloudy,Highway,Icy,Dark - Lit,100,48,Male,Minor,0,0,3,3
ACC03076,2024-08-15,22:01:32,Uttar Pradesh,Uttar Pradesh City 4,25.624667,79.618411,Pedestrian,1,Cloudy,Rural Road,Dry,Dawn/Dusk,40,66,Male,Minor,0,0,1,1
ACC03077,2024-11-08,04:03:40,Haryana,Haryana City 4,27.609308,75.343939,Car,3,Cloudy,Bridge/Flyover,Dry,Daylight,100,57,Female,Serious,0,1,2,3
ACC03078,2023-04-14,22:31:14,Uttar Pradesh,Uttar Pradesh City 2,27.769636,79.480613,Two-Wheeler,1,Clear,Bridge/Flyover,Muddy,Dark - Lit,60,58,Male,Serious,0,3,0,3
ACC03079,2023-10-22,16:06:59,Karnataka,Rajasthan City 3,14.554391,74.218383,Bus,2,Clear,Expressway,Icy,Daylight,50,46,Male,Minor,0,0,1,1
ACC03080,2024-11-18,16:25:42,West Bengal,West Bengal City 1,22.990187,89.027108,Bus,3,Clear,Rural Road,Under Construction,Daylight,50,71,Male,Minor,0,0,1,1
ACC03081,2022-04-26,09:15:31,Delhi,Delhi City 3,29.464905,78.380731,Two-Wheeler,1,Hazy,Highway,Wet,Daylight,40,38,Female,Fatal,1,1,1,3
ACC03082,2024-12-02,08:53:06,Madhya Pradesh,Madhya Pradesh City 4,22.817293,79.205095,Auto-Rickshaw,3,Cloudy,Bridge/Flyover,Dry,Dark - Lit,100,41,Female,Serious,0,3,2,5
ACC03083,2023-12-11,02:00:46,Uttar Pradesh,Uttar Pradesh City 5,26.234778,79.851011,Truck,3,Cloudy,Bridge/Flyover,Icy,Dawn/Dusk,60,61,Male,Minor,0,0,2,2
ACC03084,2023-05-02,23:36:49,Bihar,Bihar City 1,23.980269,86.530731,Truck,4,Clear,Highway,Muddy,Dark - Lit,50,65,Female,Minor,0,0,3,3
ACC03085,2024-07-29,12:40:11,Delhi,Delhi City 1,28.195931,78.252512,Auto-Rickshaw,1,Clear,City Road,Wet,Dawn/Dusk,80,23,Male,Minor,0,0,2,2
ACC03086,2022-04-02,02:44:58,Andhra Pradesh,Andhra Pradesh City 2,15.003052,79.255792,Pedestrian,2,Cloudy,Bridge/Flyover,Wet,Dawn/Dusk,40,54,Male,Minor,0,0,3,3
ACC03087,2022-04-10,11:25:00,Tamil Nadu,Tamil Nadu City 2,11.867346,77.780389,Car,4,Cloudy,Rural Road,Icy,Daylight,30,69,Female,Fatal,3,1,0,4
ACC03088,2022-11-24,05:25:16,Maharashtra,Maharashtra City 1,18.827442,74.509171,Car,3,Clear,Bridge/Flyover,Muddy,Dark - Lit,50,63,Male,Serious,0,3,0,3
ACC03089,2022-12-22,01:08:52,Bihar,Bihar City 5,24.055071,84.97779,Bicycle,4,Cloudy,City Road,Dry,Dawn/Dusk,80,34,Male,Serious,0,1,2,3
ACC03090,2024-04-21,08:05:32,Rajasthan,Rajasthan City 1,25.864649,74.462175,Car,1,Clear,Bridge/Flyover,Muddy,Daylight,100,19,Female,Minor,0,0,2,2
ACC03091,2023-05-18,13:50:56,Punjab,Punjab City 1,31.186235,76.332283,Bus,2,Clear,Bridge/Flyover,Muddy,Dark - Unlit,100,47,Female,Minor,0,0,2,2
ACC03092,2024-05-27,17:33:15,Uttar Pradesh,Uttar Pradesh City 1,27.235815,81.641109,Two-Wheeler,2,Clear,Highway,Under Construction,Dark - Lit,30,54,Female,Minor,0,0,2,2
ACC03093,2022-07-24,01:50:00,West Bengal,West Bengal City 1,23.212843,89.051008,Bus,2,Rainy,Highway,Icy,Dark - Lit,50,58,Female,Minor,0,0,1,1
ACC03094,2022-02-26,23:49:08,Kerala,Kerala City 5,9.727934,75.442397,Pedestrian,2,Clear,Bridge/Flyover,Under Construction,Daylight,40,18,Male,Minor,0,0,2,2
ACC03095,2024-07-28,00:14:01,Madhya Pradesh,Madhya Pradesh City 3,21.993915,79.144624,Two-Wheeler,2,Foggy,Highway,Muddy,Daylight,80,43,Female,Minor,0,0,3,3
ACC03096,2023-09-15,13:10:22,Delhi,Delhi City 3,29.127919,78.270022,Bus,1,Foggy,Bridge/Flyover,Icy,Dark - Lit,80,46,Female,Minor,0,0,2,2
